OC;Fecha_OC;raz_soc_prove;total;Num_ING;Fecha_Ing;idAlma;DiasDemora
01229-10-2015;42306;INDURA PERU S.A.;4059.2;NI - 01070;42394.47279;21;88
01132-10-2015;42291;INDURA PERU S.A.;4059.2;NI - 00967;42381.64474;21;90
OC-0075-08-16;42605.43131;INDURA PERU S.A.;12319.2;NI - 02675;42695.5307;21;90
OC-0075-08-16;42605.43131;INDURA PERU S.A.;12319.2;NI - 02739;42700.62986;21;95
01163-10-2015;42296;INDURA PERU S.A.;14397.18;NI - 01072;42394.46141;21;98
01163-10-2015;42296;INDURA PERU S.A.;14397.18;NI - 01347;42394.46211;21;98
OC-0050-06-16;42536.54293;INDURA PERU S.A.;15753;NI - 02351;42635.73458;21;99
OC-0015-07-16;42556.50641;INDURA PERU S.A.;17275.2;NI - 02448;42659.53719;21;103
01132-10-2015;42291;INDURA PERU S.A.;4059.2;NI - 01349;42394.47018;21;103
01132-10-2015;42291;INDURA PERU S.A.;4059.2;NI - 01010;42394.46878;21;103
OC-0015-07-16;42556.50641;INDURA PERU S.A.;17275.2;NI - 02278;42670.67547;21;114
OC-0015-07-16;42556.50641;INDURA PERU S.A.;17275.2;NI - 02556;42672.51404;21;116
OC-0015-07-16;42556.50641;INDURA PERU S.A.;17275.2;NI - 02641;42686.51061;21;130
00724-08-2015;42217;INDURA PERU S.A.;17275.2;NI - 00606;42670.65217;21;453
00679-07-2015;42206;INDURA PERU S.A.;1014.8;NI - 00565;42670.65173;21;464
00675-07-2015;42205;INDURA PERU S.A.;507.4;NI - 00558;42670.65081;21;465
00567-06-2015;42171;INDURA PERU S.A.;8130.2;NI - 00462;42670.64927;21;499
OC-0043-06-16;42534.51536;INDUSTRIA METAL MECANICA EL BOSQUE S.R.L;1206.39;NI - 01959;42537.48265;21;3
OC-0110-01-17;42761.45626;Industrial Tecnex S.A.C.;30;NI - 03148;42762.59818;21;1
OC-0077-12-16;42723.72021;Industrial Tecnex S.A.C.;507.8;NI - 02917;42728.55832;21;5
OC-0076-09-16;42643.49148;Industrial Tecnex S.A.C.;120.01;NI - 02414;42650.72806;14;7
OC-0129-11-16;42698.70361;Industrial Tecnex S.A.C.;159.98;NI - 02918;42728.56204;21;30
OC-0008-11-16;42676.71091;Industrial Tecnex S.A.C.;70;NI - 02919;42728.56649;21;52
OC-0019-03-17;42800.61093;INDUSTRIAS Y SERVICIOS EL TIGRE S.A.;3414.01;NI - 03483;42816.38226;21;16
OC-0032-03-17;42803.51684;INDUSTRIAS Y SERVICIOS EL TIGRE S.A.;3311.59;NI - 03701;42857.4864;21;54
OC-0097-03-16;42457.43367;INKAFERRO PERÚ S.A.C.;966.09;NI - 01595;42459.68394;21;2
00672-07-2015;42205;INTERPAINTS SAC;1909.24;NI - 00559;42207.44836;21;2
00665-07-2015;42200;INTERPAINTS SAC;1653.18;NI - 00551;42205.42316;21;5
00533-06-2015;42163;INTERPAINTS SAC;4758.94;NI - 00427;42170.63398;21;7
00672-07-2015;42205;INTERPAINTS SAC;1909.24;NI - 00585;42216.61537;21;11
OC-0124-03-17;42821.79456;JMD SOLUCIONES S.A.C.;180;NI - 03529;42822.50714;14;1
OC-0082-07-16;42573.7494;KAESER COMPRESORES DE PERU S.R.L.;271.27;NI - 02080;42578.44274;21;5
00593-06-2015;42178.68931;KAESER COMPRESORES DE PERU S.R.L.;155.67;NI - 00487;42184.56961;21;6
OC-0002-07-16;42552.65983;KAESER COMPRESORES DE PERU S.R.L.;454.41;NI - 02027;42558.68639;21;6
OC-0016-09-16;42622.73034;KAESER COMPRESORES DE PERU S.R.L.;59301.92;NI - 02529;42669.57132;21;47
OC-0016-09-16;42622.73034;KAESER COMPRESORES DE PERU S.R.L.;59301.92;NI - 02517;42669.80486;21;47
OC-0110-10-16;42674.73672;LA CASA DEL FILTRO SOCIEDAD ANONIMA CERRADA;3492;NI - 02644;42686.59548;21;12
OC-0016-06-16;42524.77217;LAMINADOS Y EXTRUIDOS DE CAUCHO S.A.C.;463.15;NI - 01912;42531.38125;21;7
OC-0037-11-15;42315.56307;LEON HUAMANI FIDEL ALFREDO;260;NI - 01771;42497.48385;21;182
OC-0037-11-15;42315.56307;LEON HUAMANI FIDEL ALFREDO;260;NI - 01502;42497.48224;21;182
OC-0102-02-17;42786.72875;LIDERTEC S.A.;1791.24;NI - 03325;42787.74153;21;1
OC-0026-01-17;42744.46282;LIDERTEC S.A.;1687.4;NI - 03031;42745.77473;21;1
OC-0012-05-17;42858.4326;LIDERTEC S.A.;1791.24;NI - 03728;42859.79678;21;1
OC-0019-12-16;42710.47939;LIDERTEC S.A.;1687.4;NI - 02790;42711.86071;21;1
OC-0019-12-16;42710.47939;LIDERTEC S.A.;1687.4;NI - 02788;42711.85812;21;1
OC-0058-02-17;42779.47644;LIDERTEC S.A.;1687.4;NI - 03284;42780.79868;21;1
OC-0001-04-17;42826.42631;LIDERTEC S.A.;1791.24;NI - 03570;42828.79626;21;2
OC-0004-03-17;42795.62881;LIDERTEC S.A.;2686.86;NI - 03373;42797.44263;21;2
OC-0005-06-16;42523.70403;LIDERTEC S.A.;1687.4;NI - 01901;42525.63547;21;2
OC-0123-01-17;42763.4488;LIDERTEC S.A.;1687.4;NI - 03161;42765.7834;21;2
OC-0037-01-16;42381.54661;LIDERTEC S.A.;1246.47;NI - 01294;42383.63723;21;2
OC-0065-03-16;42445.45143;LIDERTEC S.A.;383.5;NI - 01540;42448.65982;21;3
OC-0064-03-16;42445.44892;LIDERTEC S.A.;92.04;NI - 01541;42448.65969;21;3
OC-0010-05-16;42493.63614;LIDERTEC S.A.;1687.4;NI - 01757;42496.61559;21;3
OC-0058-03-16;42444.6986;LIDERTEC S.A.;1636.78;NI - 01542;42447.67591;21;3
OC-0045-09-16;42632.51486;LIDERTEC S.A.;2531.1;NI - 02357;42636.50599;21;4
OC-0004-07-16;42552.75836;LIDERTEC S.A.;1687.4;NI - 02013;42556.70325;21;4
OC-0017-02-17;42768.51895;LIDERTEC S.A.;1687.4;NI - 03206;42772.54928;21;4
OC-0073-01-17;42753.48834;LIDERTEC S.A.;1687.4;NI - 03108;42758.57921;21;5
OC-0102-03-17;42816.73547;LIDERTEC S.A.;1791.24;NI - 03544;42823.51241;21;7
OC-0024-08-16;42587.43536;LIDERTEC S.A.;2531.1;NI - 02149;42595.37051;21;8
OC-0019-12-16;42710.47939;LIDERTEC S.A.;1687.4;NI - 02912;42728.52749;21;18
OC-0037-02-16;42411.52829;LIDERTEC S.A.;1636.78;NI - 01436;42432.47523;21;21
OC-0038-02-16;42411.54156;LIDERTEC S.A.;230.1;NI - 01437;42438.59092;21;27
OC-0011-02-16;42404.44885;LIDERTEC S.A.;230.1;NI - 01438;42438.5917;21;34
OC-0054-03-17;42808.70922;LIDERTEC S.A.;1737.5;NI - 03458;42850.76942;21;42
OC-0029-11-16;42679.5091;LIDERTEC S.A.;1687.4;NI - 02620;42730.77484;21;51
OC-0106-12-16;42732.45497;LIMA CAUCHO S.A.;8079.98;NI - 02981;42733.50254;21;1
OC-0043-12-15;42355.45863;LIMA CAUCHO S.A.;8400;NI - 01245;42359.63814;21;4
00594-06-2015;42179.41728;LIMA CAUCHO S.A.;7840;NI - 00486;42184.56716;21;5
00797-08-2015;42234.47274;LIMA CAUCHO S.A.;6600;NI - 00695;42241.40157;21;7
OC-0107-12-16;42732.45628;LIMA CAUCHO S.A.;2660;NI - 03113;42758.59298;21;26
OC-0108-12-16;42732.4578;LIMA CAUCHO S.A.;3471.98;NI - 03112;42758.59207;21;26
OC-0070-03-17;42811.5296;LIMA GAS S.A.;1498.01;NI - 03469;42812.5812;21;1
OC-0079-10-16;42668.46837;LIMA GAS S.A.;1487.8;NI - 02535;42669.6711;21;1
OC-0057-02-17;42779.47319;LIMA GAS S.A.;1498.01;NI - 03280;42780.78652;21;1
OC-0062-01-17;42752.47998;LIMA GAS S.A.;1498;NI - 03083;42754.64447;21;2
OC-0010-12-16;42709.49437;LIMA GAS S.A.;1487.74;NI - 02786;42711.83499;21;2
00997-09-2015;42269;LIMA GAS S.A.;1384.97;NI - 00851;42271.60282;21;2
00831-08-2015;42240;LIMA GAS S.A.;1107.97;NI - 00715;42243.76491;21;3
00887-09-2015;42250;LIMA GAS S.A.;1384.97;NI - 00764;42254.72736;21;4
01070-10-2015;42279;LIMA GAS S.A.;1384.97;NI - 00908;42283.71297;21;4
OC-0080-08-16;42605.5277;LIMA GAS S.A.;1487.86;NI - 02234;42609.56847;21;4
OC-0009-02-16;42404.4403;LIMA GAS S.A.;1462.8;NI - 01402;42409.48691;21;5
01028-07-2014;41829.65302;LIMA GAS S.A.;1380.87;NI - 00013;41834.00014;21;5
00529-06-2015;42163.42084;LIMA GAS S.A.;1661.99;NI - 00428;42170.64155;21;7
01224-10-2015;42305;LIMA GAS S.A.;1839.5;NI - 01041;42312.77023;21;7
OC-0009-06-16;42523.72065;LIMA GAS S.A.;1507.8;NI - 01926;42531.40707;21;8
OC-0063-07-16;42570.66391;LIMA GAS S.A.;1562.8;NI - 02077;42578.43451;21;8
01070-10-2015;42279;LIMA GAS S.A.;1384.97;NI - 00929;42288.52583;21;9
01130-10-2015;42291;LIMA GAS S.A.;1415;NI - 00965;42301.59219;21;10
01130-10-2015;42291;LIMA GAS S.A.;1415;NI - 00996;42301.59684;21;10
OC-0152-11-15;42338.6392;LIMA GAS S.A.;1285.4;NI - 01222;42349.39726;21;11
OC-0079-11-15;42322.53571;LIMA GAS S.A.;1415;NI - 01161;42334.64144;21;12
00887-09-2015;42250;LIMA GAS S.A.;1384.97;NI - 00788;42262.40063;21;12
01224-10-2015;42305;LIMA GAS S.A.;1839.5;NI - 01099;42320.59982;21;15
00579-06-2015;42173;LIMA GAS S.A.;1385;NI - 00508;42189.70605;21;16
01337-09-2014;41911.57908;LIMA GAS S.A.;1394.05;NI - 00269;41933.35801;21;22
00997-09-2015;42269;LIMA GAS S.A.;1384.97;NI - 00887;42304.42361;21;35
01224-10-2015;42305;LIMA GAS S.A.;1839.5;NI - 01125;42347.57101;21;42
OC-0152-11-15;42338.6392;LIMA GAS S.A.;1285.4;NI - 01298;42383.65693;21;45
OC-0079-11-15;42322.53571;LIMA GAS S.A.;1415;NI - 01182;42381.63248;21;59
00579-06-2015;42173;LIMA GAS S.A.;1385;NI - 00675;42237.36219;21;64
OC-0060-03-16;42445.42992;LIMA GAS S.A.;1487.86;NI - 01669;42545.48603;21;100
OC-0073-05-16;42509.6882;LIMA TOOLS S.A.C.;515.07;NI - 01845;42513.68585;14;4
OC-0073-05-16;42509.6882;LIMA TOOLS S.A.C.;515.07;NI - 01884;42519.46049;21;10
OC-0066-03-16;42445.47989;LINDERO SA ;372.51;NI - 01515;42446.67304;14;1
00937-09-2015;42257;LINDERO SA ;802.94;NI - 00783;42258.66701;21;1
00815-08-2015;42237;LINDERO SA ;647.58;NI - 00691;42238.47276;21;1
01037-09-2015;42276.44652;LINDERO SA ;354;NI - 00882;42277.62402;21;1
OC-0019-07-16;42556.73508;LINDERO SA ;1119.35;NI - 02018;42558.47605;21;2
OC-0019-07-16;42556.73508;LINDERO SA ;1119.35;NI - 02019;42558.4779;21;2
OC-0006-01-17;42739.51488;LINDERO SA ;1095.74;NI - 03004;42741.37479;21;2
OC-0009-02-17;42767.70777;LINDERO SA ;472.84;NI - 03204;42769.74245;21;2
01129-10-2015;42291;LINDERO SA ;1677.72;NI - 00947;42293.3956;21;2
OC-0124-11-16;42698.44301;LINDERO SA ;743.99;NI - 02728;42700.36437;21;2
00804-08-2015;42235;LINDERO SA ;8939.33;NI - 00681;42237.56223;21;2
OC-0066-03-16;42445.47989;LINDERO SA ;372.51;NI - 01527;42447.5739;21;2
OC-0057-03-17;42809.47165;LINDERO SA ;2361.88;NI - 03468;42812.49633;21;3
OC-0020-11-16;42678.76115;LINDERO SA ;566.58;NI - 02614;42681.69963;21;3
OC-0012-05-16;42493.68529;LINDERO SA ;2110.01;NI - 01756;42496.60754;21;3
00958-09-2015;42263;LINDERO SA ;141.6;NI - 00829;42266.70673;21;3
00902-09-2015;42251;LINDERO SA ;83.78;NI - 00767;42254.74232;21;3
00633-07-2015;42192.61624;LINDERO SA ;94.4;NI - 00528;42195.69215;21;3
01028-09-2015;42273;LINDERO SA ;748.95;NI - 00878;42277.5901;21;4
OC-0008-08-16;42584.46483;LINDERO SA ;1151.08;NI - 02124;42588.63771;21;4
01167-10-2015;42297;LINDERO SA ;203.92;NI - 00982;42301.48642;21;4
OC-0060-01-16;42388.68275;LINDERO SA ;523.65;NI - 01338;42392.70104;21;4
OC-0050-08-16;42598.53345;LINDERO SA ;238.69;NI - 02204;42602.70625;21;4
OC-0057-11-16;42685.7319;LINDERO SA ;1413.58;NI - 02653;42689.63452;21;4
OC-0122-03-16;42460.49935;LINDERO SA ;1312.51;NI - 01603;42464.46924;14;4
OC-0113-11-15;42329.51847;LINDERO SA ;1079.46;NI - 01163;42334.64417;21;5
00781-08-2015;42230.44616;LINDERO SA ;188.51;NI - 00661;42235.3814;21;5
00598-06-2015;42179;LINDERO SA ;87.44;NI - 00488;42184.57211;21;5
00544-06-2015;42165;LINDERO SA ;934.15;NI - 00431;42170.64349;21;5
00885-09-2015;42250;LINDERO SA ;23600;NI - 00773;42256.43486;21;6
00850-08-2015;42244;LINDERO SA ;282.55;NI - 00746;42250.61717;21;6
OC-0031-06-16;42528.62414;LINDERO SA ;174.64;NI - 01945;42534.74053;14;6
OC-0085-02-17;42783.49413;LINDERO SA ;1515.26;NI - 03351;42791.37539;21;8
OC-0116-04-17;42853.51732;LINDERO SA ;668.45;NI - 03732;42861.56865;21;8
OC-0031-06-16;42528.62414;LINDERO SA ;174.64;NI - 01960;42537.4839;21;9
00544-06-2015;42165;LINDERO SA ;934.15;NI - 00461;42174.49283;21;9
00937-09-2015;42257;LINDERO SA ;802.94;NI - 00824;42266.69751;21;9
OC-0012-09-16;42619.68554;LINDERO SA ;738.96;NI - 02325;42629.39665;21;10
OC-0122-03-16;42460.49935;LINDERO SA ;1312.51;NI - 01622;42471.5712;21;11
OC-0055-10-16;42657.4483;LINDERO SA ;876.76;NI - 02519;42669.80538;21;12
OC-0055-10-16;42657.4483;LINDERO SA ;876.76;NI - 02526;42669.55818;21;12
OC-0026-12-16;42710.67989;LINDERO SA ;2556.3;NI - 02864;42724.46464;21;14
OC-0057-11-16;42685.7319;LINDERO SA ;1413.58;NI - 02729;42700.3666;21;15
OC-0096-03-17;42816.49062;LINDERO SA ;7897.74;NI - 03591;42832.59848;21;16
OC-0012-05-16;42493.68529;LINDERO SA ;2110.01;NI - 01848;42513.74484;21;20
00894-09-2015;42251.42667;LINDERO SA ;357.12;NI - 00840;42271.43035;21;20
00850-08-2015;42244;LINDERO SA ;282.55;NI - 00823;42266.69577;21;22
00753-08-2015;42226;LINDERO SA ;817.58;NI - 00741;42249.66496;21;23
00426-05-2015;42130.45868;LINDERO SA ;389.5;NI - 00341;42156.65644;21;26
OC-0076-12-16;42723.69515;LINDERO SA ;1264.99;NI - 03060;42749.5416;21;26
OC-0069-04-16;42486.43352;LINDERO SA ;122.13;NI - 01847;42513.74384;21;27
00425-05-2015;42129;LINDERO SA ;765.74;NI - 00340;42156.65589;21;27
01184-09-2014;41884.56001;LINDERO SA ;623.04;NI - 00199;41915.39658;21;31
01167-10-2015;42297;LINDERO SA ;203.92;NI - 01162;42334.64308;21;37
01094-10-2015;42283;LINDERO SA ;296.45;NI - 01092;42320.47468;21;37
OC-0020-11-16;42678.76115;LINDERO SA ;566.58;NI - 02863;42720.77756;21;42
OC-0057-03-17;42809.47165;LINDERO SA ;2361.88;NI - 03676;42851.49524;21;42
OC-0028-09-16;42626.60843;LINDERO SA ;171.1;NI - 02518;42669.80525;21;43
OC-0028-09-16;42626.60843;LINDERO SA ;171.1;NI - 02527;42669.55955;21;43
00781-08-2015;42230.44616;LINDERO SA ;188.51;NI - 00662;42279.67406;21;49
OC-0025-04-16;42473.43245;LINDERO SA ;6901.94;NI - 01904;42525.66225;21;52
OC-0122-03-16;42460.49935;LINDERO SA ;1312.51;NI - 01633;42515.81924;21;55
OC-0135-01-17;42766.65912;LINDERO SA ;365.13;NI - 03519;42822.37632;21;56
OC-0085-02-17;42783.49413;LINDERO SA ;1515.26;NI - 03687;42851.8029;21;68
OC-0066-03-16;42445.47989;LINDERO SA ;372.51;NI - 01632;42515.81949;21;70
00294-03-2015;42082.43478;LINDERO SA ;397.61;NI - 00342;42156.65738;21;74
00927-06-2014;41807.41519;LINDERO SA ;1413.64;NI - 00198;41886;21;79
OC-0050-08-16;42598.53345;LINDERO SA ;238.69;NI - 02727;42700.36303;21;102
OC-0066-11-16;42688.72704;LINDERO SA ;42922.5;NI - 03685;42851.7942;21;163
OC-0076-04-17;42845.66899;LLANTAMIGO S.A.C.;1769.28;NI - 03686;42851.79626;21;6
OC-0072-12-16;42723.638;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;1001.53;NI - 02889;42724.81318;21;1
OC-0095-12-16;42730.61662;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;801.22;NI - 02971;42732.67866;21;2
OC-0107-05-16;42518.53301;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;944.3;NI - 01890;42520.57013;21;2
OC-0005-09-16;42619.45969;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;1888.59;NI - 02306;42622.63932;21;3
OC-0021-06-16;42527.51681;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;973.5;NI - 01928;42531.42174;21;4
OC-0022-06-16;42527.51992;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;389.4;NI - 01929;42531.42347;21;4
OC-0035-06-16;42530.69347;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;1168.2;NI - 01948;42536.42983;21;6
OC-0061-05-16;42507.57146;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;944.3;NI - 01846;42513.74012;21;6
OC-0087-01-16;42396.66061;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;686.76;NI - 01388;42403.40943;21;7
OC-0032-06-16;42529.42457;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;681.45;NI - 01949;42536.43222;21;7
OC-0037-01-17;42746.70196;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;1602.44;NI - 03105;42756.56791;21;10
OC-0060-10-16;42662.45604;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;2832.89;NI - 02563;42672.67435;21;10
OC-0106-05-16;42518.53019;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;1133.15;NI - 01927;42531.40817;21;13
OC-0056-11-15;42319.72762;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;1716.9;NI - 01167;42334.65625;21;15
OC-0050-02-16;42417.68879;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;885;NI - 01480;42433.38615;21;16
OC-0038-03-16;42438.63244;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;442.5;NI - 01566;42457.44273;21;19
OC-0048-11-16;42684.65622;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;660.8;NI - 02755;42704.70033;21;20
OC-0091-01-17;42756.50183;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;1001.53;NI - 03226;42776.38272;21;20
OC-0010-10-16;42647.63228;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;944.3;NI - 02432;42668.3941;21;21
OC-0037-07-16;42562.46033;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;1095.38;NI - 02103;42583.37699;21;21
OC-0002-03-16;42431.42831;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;284.62;NI - 01565;42457.44219;21;26
OC-0104-10-16;42671.7652;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;672.6;NI - 02754;42704.69925;21;33
OC-0093-07-16;42577.51598;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;1888.59;NI - 02173;42620.61127;21;43
OC-0087-01-16;42396.66061;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;686.76;NI - 01670;42476.52102;21;80
OC-0128-03-17;42822.46781;MAESTRO PERU S.A.;140.81;NI - 03526;42822.50601;14;0
OC-0057-12-16;42719.64177;MALLAS INGS S R L;2678.36;NI - 03053;42749.49932;21;30
01071-07-2014;41842.71376;MAMANI MAYHUIRE JULIO CESAR;96;NI - 00042;41843.00047;21;1
01069-07-2014;41842.70353;MAMANI MAYHUIRE JULIO CESAR;36;NI - 00043;41843.00049;21;1
01263-09-2014;41900.75503;MAMANI MAYHUIRE JULIO CESAR;440;NI - 00227;41915.4881;21;15
01263-09-2014;41900.75503;MAMANI MAYHUIRE JULIO CESAR;440;NI - 00213;41915.43197;21;15
01119-08-2014;41863.46216;MAMANI MAYHUIRE JULIO CESAR;480.02;NI - 00094;41904.5577;21;41
OC-0050-02-17;42775.71407;MANIOPERU SAC;1746.02;NI - 03266;42776.76417;21;1
OC-0028-01-17;42744.50109;MANIOPERU SAC;1261.01;NI - 03030;42745.77399;21;1
OC-0083-03-17;42814.69386;MANIOPERU SAC;2933.29;NI - 03482;42815.76742;21;1
OC-0120-03-17;42821.69588;MANIOPERU SAC;2596;NI - 03531;42822.59103;21;1
OC-0004-11-16;42676.54401;MANIOPERU SAC;795.01;NI - 02583;42678.35856;21;2
OC-0064-04-17;42843.50452;MANIOPERU SAC;737.21;NI - 03651;42845.48666;21;2
OC-0132-03-17;42822.61737;MANIOPERU SAC;500;NI - 03559;42825.59033;21;3
OC-0095-08-16;42613.4478;MANIOPERU SAC;274.94;NI - 02274;42616.46869;21;3
OC-0033-02-17;42773.46288;MANIOPERU SAC;970;NI - 03265;42776.76306;21;3
OC-0080-12-16;42724.58732;MANIOPERU SAC;1524.84;NI - 02906;42728.5121;21;4
OC-0098-11-16;42696.50209;MANIOPERU SAC;1998.2;NI - 02735;42700.56468;21;4
OC-0020-06-16;42527.50743;MANIOPERU SAC;420;NI - 01922;42531.39931;21;4
OC-0082-11-16;42695.48138;MANIOPERU SAC;261.9;NI - 02734;42700.55529;21;5
OC-0041-12-16;42713.62073;MANIOPERU SAC;2619.01;NI - 02849;42719.51312;21;6
OC-0008-05-17;42857.68892;MANIOPERU SAC;230.01;NI - 03741;42863.60703;21;6
OC-0070-01-17;42752.72237;MANIOPERU SAC;805.11;NI - 03107;42758.56863;21;6
OC-0003-04-17;42826.52332;MANIOPERU SAC;2017.61;NI - 03590;42832.59355;21;6
OC-0037-11-16;42682.74621;MANIOPERU SAC;1264.8;NI - 02668;42690.79982;21;8
OC-0089-08-16;42608.72899;MANIOPERU SAC;609.43;NI - 02273;42616.46736;21;8
OC-0013-08-16;42585.47538;MANIOPERU SAC;985.55;NI - 02169;42597.60129;21;12
OC-0009-12-15;42341.53397;MANIOPERU SAC;300.9;NI - 01234;42354.48973;21;13
OC-0045-12-16;42714.50891;MANIOPERU SAC;502.46;NI - 02905;42728.50409;21;14
OC-0046-03-16;42440.63696;MANIOPERU SAC;1862.5;NI - 01568;42457.45049;21;17
00984-09-2015;42268;MANIOPERU SAC;180.02;NI - 00960;42296.46246;21;28
00906-09-2015;42252;MANIOPERU SAC;1359.78;NI - 00911;42283.72385;21;31
00489-05-2015;42151;MAQUINARIAS JAAM S.A.;279;NI - 00318;42152.50785;14;1
OC-0033-05-17;42864.44389;MAQUINARIAS JAAM S.A.;288.64;NI - 03751;42865.63659;14;1
OC-0117-11-15;42331.50146;MAQUINARIAS JAAM S.A.;88;NI - 01151;42333.67817;14;2
01123-10-2015;42291;MAQUINARIAS JAAM S.A.;362.89;NI - 00936;42293.36192;21;2
OC-0005-05-16;42493.45825;MAQUINARIAS JAAM S.A.;369.6;NI - 01749;42495.54142;14;2
OC-0044-08-16;42594.75987;MAQUINARIAS JAAM S.A.;452.88;NI - 02186;42602.6333;21;8
OC-0004-08-16;42584.42233;MAQUINARIAS JAAM S.A.;294.8;NI - 02131;42592.44998;14;8
00716-07-2015;42216.38721;MAQUINARIAS JAAM S.A.;76.79;NI - 00633;42227.45;21;11
OC-0075-07-16;42572.69113;MAQUINARIAS JAAM S.A.;1099;NI - 02105;42583.62161;14;11
OC-0106-11-15;42328.52907;MAQUINARIAS JAAM S.A.;2088;NI - 01187;42339.51321;14;11
OC-0046-01-16;42383.53408;MAQUINARIAS JAAM S.A.;294.8;NI - 01354;42397.48074;21;14
OC-0050-01-17;42749.52424;MAQUINARIAS JAAM S.A.;448.02;NI - 03188;42767.80239;21;18
OC-0100-10-16;42670.674;MAREA IMPORTACIONES S.A.C.;692.48;NI - 02557;42672.51724;21;2
OC-0023-12-16;42710.5471;MAREA IMPORTACIONES S.A.C.;589.47;NI - 02818;42713.60611;21;3
OC-0064-01-17;42752.49649;MAREA IMPORTACIONES S.A.C.;1457.53;NI - 03104;42756.55269;21;4
OC-0001-08-16;42583.50362;MAREA IMPORTACIONES S.A.C.;1253.34;NI - 02113;42588.66528;21;5
OC-0003-10-16;42646.73534;MAREA IMPORTACIONES S.A.C.;1842.81;NI - 02419;42653.45628;21;7
OC-0149-03-17;42825.71784;MAREA IMPORTACIONES S.A.C.;684.4;NI - 03593;42832.64189;21;7
OC-0061-09-16;42636.52815;MAREA IMPORTACIONES S.A.C.;607.7;NI - 02399;42644.55836;21;8
OC-0068-05-16;42508.72572;MAREA IMPORTACIONES S.A.C.;1253.34;NI - 01849;42542.61323;21;34
OC-0075-05-16;42510.43029;MAVEGSA DRYWALL S.A.C.;1731.94;NI - 01836;42514.49818;14;4
OC-0091-02-16;42426.61434;MAVEGSA DRYWALL S.A.C.;3189.27;NI - 01479;42433.38505;21;7
OC-0043-02-16;42415.54475;MAVEGSA DRYWALL S.A.C.;15969.85;NI - 01461;42432.68764;21;17
OC-0067-11-16;42688.77108;MAVICCH SOCIEDAD ANONIMA CERRADA;2335.76;NI - 02676;42690.85488;21;2
OC-0025-01-17;42744.45433;MAVICCH SOCIEDAD ANONIMA CERRADA;369.51;NI - 03086;42754.67907;21;10
OC-0073-12-15;42361.67965;MAVICCH SOCIEDAD ANONIMA CERRADA;1811.48;NI - 01274;42374.37768;21;13
01036-09-2015;42275.60289;MAXSYSTEM NET SAC;150;NI - 00875;42275.64092;14;0
OC-0031-11-15;42314.71257;MAXSYSTEM NET SAC;249.99;NI - 01119;42325.69604;21;11
OC-0100-04-17;42850.71912;MEDRANO FLORES, EDUARD YONY ;150;NI - 03671;42850.72666;14;0
OC-0101-04-17;42850.72285;MEDRANO FLORES, EDUARD YONY ;115;NI - 03672;42850.72712;14;0
OC-0045-01-17;42747.72536;MEDRANO FLORES, EDUARD YONY ;80;NI - 03048;42747.72919;21;0
01281-09-2014;41904.46363;MEGA SOLUTIONS S.A.C.;3520;NI - 00112;41904.73547;14;0
01349-10-2014;41913.77926;MEGA SOLUTIONS S.A.C.;490;NI - 00188;41914.68559;21;1
01363-10-2014;41918.76866;MEGA SOLUTIONS S.A.C.;130;NI - 00262;41919.69389;21;1
01279-09-2014;41902.44903;MEGA SOLUTIONS S.A.C.;6985.58;NI - 00113;41904.73656;14;2
01280-09-2014;41902.49345;MEGA SOLUTIONS S.A.C.;650;NI - 00111;41904.73437;14;2
00040-01-2015;42013;MEGA SOLUTIONS S.A.C.;409;NI - 00281;42017.51118;14;4
00652-07-2015;42195;MEGA SOLUTIONS S.A.C.;696;NI - 00537;42200.4996;21;5
